path,bytes,sha256
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\intervention_only\seed_2\validation_curve.csv,5665,5655d10ccf4731583b9defdcf9ec3d0730c7a3ffc55a4be9b6549d04dabf6cf8
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\intervention_only\seed_2\validation_details.csv,57975,713a208d7d5ae1772685dc8c4e3176e28499c9d5b5f5d169c662fdd514ee01bc
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_0\fork_audit.json,502,ee919e11fe3075b7cf14196732837b7effdaaa1e42fb0aea9bc55bcfe7cd9371
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_0\result.json,3256,9b15da90315399a875d12dc597a0ebf5b77940fc3f8563e4d237c547f21ec473
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_0\test_evaluation.csv,9690,a944efcaef7f3688e5025fd743631303a82e5ba398102599dccd0f20a370cc41
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_0\training.csv,427822,7b16a8111eacb9c7f1fffd5275859b42e1bfb6322dc5c95337ab8db06dcaae58
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_0\validation_curve.csv,5654,367170426a45190b0dbd0a906454cb74a3218eea1b508339bbfeeb7bf34d04cd
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_0\validation_details.csv,58052,c1bbc65739dd09ce48981337f6d2b51aa19a6fe95a569e2869db906cb9466cfa
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_1\fork_audit.json,502,7c2dcafb4c81170c6e28e57ab21679e7e4c5a76b85dbc3c56fc8de30dea4e2b8
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_1\result.json,3256,3d7837577d03e804e1b330580654f3286ce0e15116fc62d0984fa57fbf0e4b8e
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_1\test_evaluation.csv,10534,f8148fb28f0c3096540339ed120a43ba2987a89a49f42131beb035f0013d2745
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_1\training.csv,426959,7be5291d6138319129afe4ac858f091bbe76096cff73baed24a3cc1f4bdc7d35
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_1\validation_curve.csv,6006,c59fcae45ad9cfabdd75066604416775f87f8c51074285f45347a25015f5a1fc
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_1\validation_details.csv,56739,c6d93ccc7545275e6f1c3ed64f53b0e6c3a87610d7049c95e468cbc530ca3e19
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_2\fork_audit.json,502,97906edc71ec63df6c2d8536316cdeaa949544ac0c6ca695be065244404a0ef7
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_2\result.json,3258,1119c75cf6f4bbf081778c36dd62a4b71ad85b35e0ce6e253ec9ab4e257b0432
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_2\test_evaluation.csv,9719,a4a401ef50aa5ce74af85639af3b901f49b6aa792de872466a4cc16a3b0433f1
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_2\training.csv,428247,e5644b5abcb375667748acf51deab596e79da93e25a85a7579e5355a4a666f18
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_2\validation_curve.csv,5810,784e61cc5d5b53fa23f36c8974c4d6229f778361c0a3a6026354a258c00083ee
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_2\validation_details.csv,57579,c860179d38f1ef3f17b2e1e24314fbc5e8460340c9432c299f236e7b370edc42
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_0\fork_audit.json,502,34bf4cb6656a9648f367ca184dc09b09b05c26989a7b001117574fde68cabc6c
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_0\result.json,3266,b795ea31177963a4f66af8736c2135d96aeba47c70a5af1b7139c2294ce2fd84
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_0\test_evaluation.csv,9693,3bef17c2cd9a7428d044432b4b0a8ceb7e33bde9d64e4ac1eb6248a3a9e901d0
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_0\training.csv,426820,4a460cbf7eda9e1c9daf3484eef31cf7986c4cad51373b30247577562dd5ab5a
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_0\validation_curve.csv,5879,05c18394409a74b3d779a954a1e5cde845f9940c4a4e9c1ee79ed0cc203cb734
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_0\validation_details.csv,57758,e17c35137f0f0351d840f346369a07bf92b5d08a8b3889f3e2b0dc58e154cc57
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_1\fork_audit.json,502,a942916cd378cb7dc13edb464003cbbb8d9c4e761190c41c7232d94f9106343d
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_1\result.json,3259,4991c81119c4dfa974918f2e602739b3334cde82435b3c3c8e2fb6ba7b4f3733
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_1\test_evaluation.csv,9700,497d905217bd3cf209f69c0ab3fd90c8d5bf87a97c6d1a6c78f536accea1e5d3
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_1\training.csv,425626,272f57102deba3d53eb14f007edfc82df9045c5ecaaffb01087431e10d63b733
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_1\validation_curve.csv,5648,5d18f37c2fa1e1f8662478a22ef7801031cf0d6c90ca1050bb362dcab654d8ff
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_1\validation_details.csv,57999,0aa658a345d9f01d44c0619e855e894109f7ada4de230b1c75f0bf787d025bb8
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_2\fork_audit.json,502,3a2933c32285da3cb34d6eb2a367c153e505e1621350fe7ca46c118c7230d63f
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_2\result.json,3265,0ac526e4f1c911cd043c13d49c41cd8da301f8173c7b78370b375a0f79780d94
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_2\test_evaluation.csv,10530,a227f7c5bbd1419e2a9750cba7eaec202587d4dd619fe937e2b18fd76d0f704f
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_2\training.csv,428757,f782cc8b74d02e487e35a31e537d65f3e1e357141f82b88d67b2b739c668eabc
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_2\validation_curve.csv,6027,82a73039d99dfc9d16b5f9f2ad601b8acac25d297e21a15cc26e93d2f63738cb
03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_2\validation_details.csv,58044,3a99148a0a448f4c23eac659af57fda50e347ed07bec1c1071eeac6713e69ea6
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\consistency_check.csv,2257,56f80facbb7c48cbe4d8c1a3f3e75c578ca09b9dfe2988b0163a11a6f85868ba
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\cross_seed_critical_comparison.csv,1024,8d858ab40b45187ed3d75abfd716b11a060f90e46a8decfdcc7c439c8166919b
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\failures_only.csv,25265,3ddaeea454b557effa986a477a8e77df99f0dadf35858c93744ccb053ad1c717
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\figures\seed_1__pair_018_n5_000_conflict.png,93570,2e858576032d7598aeb236af92f33cc9d0bffdc3142b6de629796dd9253e1ddc
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\figures\seed_1__pair_019_n5_001_conflict.png,93645,ec67464a0713d6eed0e6e8000d28ae4c743a97f6977ac844af53b9ed7ec21197
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\figures\seed_1__pair_021_n5_003_conflict.png,93718,7564b2992d031226534613cb4d039290ed0df4ea32aad4135f1abaaaa2d468e4
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\figures\seed_1__pair_022_n3_004_conflict.png,93432,f4c4bfe464603868a41e52ead5ba96e728ed8638e6a66a3e80a689c11a3708bf
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\figures\seed_1__pair_022_n5_004_conflict.png,93862,b54a0a7a81ae78d8e77cfce7ebf9994fd2a5c389bb308fdfa2e3c861f8d0b411
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\provenance.csv,1598,5b3a9698282b05defc05974ab6d5f7a743b8b1d0570805bc1e0c275397b49e17
04_2026-09-23_action_ranking_ablation\analysis\failure_diagnostic\report.md,3537,18b051fcb324302f2bf40ca2948bd6ba203f082f92e2fbca3952e9c253e80858
04_2026-09-23_action_ranking_ablation\analysis\preflight\action_value_comparison.csv,3727,501b0cedb663323f93494e6078edc8a83b986c4b8f0149e6a6eafa9cdd2c065b
04_2026-09-23_action_ranking_ablation\analysis\preflight\report.md,459,34a8435f52508286ce01c0a7c0bdc6aab1a5e435b34fa4266106b7ad02d69a78
04_2026-09-23_action_ranking_ablation\analysis\validation_decision\decision.json,499,0a8e910b9605b764b8ef40557082c7e6db21ca92c68afe4f6838c073fa363b9d
04_2026-09-23_action_ranking_ablation\analysis\validation_decision\per_seed_metrics.csv,1503,c06a58471e25aed6daf6388d6f72d8e15d64275e124077f63190da104880e62a
04_2026-09-23_action_ranking_ablation\analysis\validation_decision\report.md,336,09dc5a64a0b02f32eace7e573d074c93db669c4bd849fc32a033d82ac627729b
04_2026-09-23_action_ranking_ablation\config\risk_handover_v1.yaml,1283,33649b723a2d644c9033c385165c330dcc149f61749096f1c1f1d5faa82b4395
04_2026-09-23_action_ranking_ablation\protocol\ACTION_RANKING_ABLATION_V1.zh-CN.md,2549,aa421f901e38e0ef6d98d25c3d28f4e457c361a07b7b1f0195ca507568df6500
04_2026-09-23_action_ranking_ablation\README.md,1391,f1835b0537b67eab64bcaf4e647e394e914c2fee79ab13e8327d767fd85c6dc5
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\branch_provenance.json,644,6cf514b130effe37323bfa4173be5b24e01d925ee19aadc0864c701ca5b95409
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\fork_audit.json,719,759165a452e2032cb744207f5d43592286861fb96701dbae6a1dd2c360364171
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\result.json,3696,5bfdc59316b220965fd4c6c7d77675f98f517beca8bf65b71fd74cb9fbc44ee7
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\test_evaluation.csv,10161,7aac88ca52d6b48e40019969239cc7de196d596b28a64de7592b330c46696f8d
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\training.csv,468152,145de202ae3cf8a486e2d1191aa49db4f1ffbb004d8cb40bf0f03f42def34340
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\validation_curve.csv,6394,c2ec9c941a67f3e361818cc913b264d20be69fc57cfc9337a4c52064061ee5fd
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\validation_details.csv,56198,4d11922e2b7403892aacb1ceb43d6a7e0dba7c5891e556c6b432e7dd150444c9
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\branch_provenance.json,644,ae7277fc99b0919ec9c8c7aeae1a0aa52b52d3fc93cbbd96d37df124c1f29ddf
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\fork_audit.json,719,f73c6e2a72692247b907243818fcffeabf62cf56cb22787357d4a4184491af23
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\result.json,3646,ec321bf4a159d3ecaa1964abe44c15feb898a04789c2e2e1c98086a52d4fc45b
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\test_evaluation.csv,10244,8c9e94660c03713b31d4b22edf565b6ddcaf0dcce2488f036cfe8c0ffbdab23c
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\training.csv,420986,c6b162817558e4d38b8381671b71a0ff02ed695674494eaa3c5822541493f58f
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\validation_curve.csv,6959,09c4e5a0824d17e3264014a4427ddc0a55f392ffff156aa851df5bedeb709c57
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\validation_details.csv,55931,f183e1450e39cb52abf3efb723758ba041d8502a91d43dc88da229a1d55fef9d
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\branch_provenance.json,644,6bd3292a68aa918dbae5e827144d20c37614b1891105c099d4ca2fc49f4b64cf
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\fork_audit.json,719,372f372192fa736ac4e22be02f0d86e18c46cae2c0d5c1e89ec309028306b6ba
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\result.json,3554,5d71227b8d27b14f365d322069705f04eb805df75d58d76d88af20715e88f03e
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\test_evaluation.csv,10341,9e916acdf7efe6a4000d0c7dc0fd050a30a17488b03d2dd66308aa080029d9d4
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\training.csv,497270,da3ebb0cca0fce58f3a124ff8a6cebec4094230789d392b6e0a2d80590cd0e3e
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\validation_curve.csv,6027,dbc8dfb217aa5adedb4a166fb921c98b5c97c91da71e047d358e138de3a660b3
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\validation_details.csv,56234,300679483a3e9a124d0b659cc814a1432c915c101a41366c3a2fc5dc29df6440
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\branch_provenance.json,644,6cf514b130effe37323bfa4173be5b24e01d925ee19aadc0864c701ca5b95409
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\fork_audit.json,720,0f5298aaedf4b3d2ed6fb323df8c3df6ee0158ba7b1264270e17962ea4b93541
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\result.json,3679,665cfb3c78c1b1d517426770501ffbcaaefc74605df8ea83837d4a88b5bee71e
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\test_evaluation.csv,10318,629e8a0ae00a9887a1add4bd2f5945dfe62ab1759158aa02c5a821bb446a4f8d
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\training.csv,493312,f5a30648f79246d4573b9e4d17ad2d8b5edce60a4b75a2d7e094970d9952981c
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\validation_curve.csv,6143,d505f4d527b1ccfbcb56558085f90877a31bb42b73337807918c727445539d76
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\validation_details.csv,56465,82ebe8d7a3d8eb1499175647d6fbf704ab72bc640f605e2ccb4bd666cfebbb4a
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\branch_provenance.json,644,ae7277fc99b0919ec9c8c7aeae1a0aa52b52d3fc93cbbd96d37df124c1f29ddf
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\fork_audit.json,720,73a7b1a4924ce759753d941a0f41911586a4ed1ba0eec1bb6c5004d046c5b7be
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\result.json,3549,e6709f74f3179f9f7ba7c3e430e9aaed813f77b4f71601313e3a71e441bb4fe9
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\test_evaluation.csv,10352,88e64e9d08e7f22ec68fbb2f2d3041244471f2226387f6af3f8308ae5c85915c
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\training.csv,489672,6924b710ff23b77819fb78370b7d65088e66f300b1663136c7fdba2b78d15261
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\validation_curve.csv,7137,b09499d9a441d3f73bad48eb7fdc0768f1dbfc12ec989a01d9ebba85a02ae86d
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\validation_details.csv,55542,9693575169bb2c0bfb74c318027ede146f6a030a807fe9b7c0f5d7bbb92218f1
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\branch_provenance.json,644,6bd3292a68aa918dbae5e827144d20c37614b1891105c099d4ca2fc49f4b64cf
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\fork_audit.json,720,fcfeb4b193b7c1240c5aa3fa71125d466604202f6c9d8303a43a1fd50d717875
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\result.json,3563,b43b9894ce7272af77052031dd3c00079e0202acb8e1346c45c1d07f756d843d
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\test_evaluation.csv,10316,f65e1ade147088bf428e27b9372e4a727ae1e6bedbe7bd1cce069d93c2c5978c
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\training.csv,504877,b31cf2edc4c19caaaabfbde721a9aaf54fff6839b12421b9680eab6b60adc7ce
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\validation_curve.csv,7184,1c876520f37a9dafb890e8d4dc2db5d0782fa5228d753801da9627949c471eca
04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\validation_details.csv,55767,cf2ab0d0c196602a5e2a9468b0f2989779815bacf632b7f240a429ee7fe2ba54
05_2026-09-24_dynamic_prediction_auxiliary\analysis\validation_decision\decision.json,530,16a068ce8d8fe462723bb923ac5e5c4954761a19822fb3e06a2ae1f1920d5bca
05_2026-09-24_dynamic_prediction_auxiliary\analysis\validation_decision\per_seed_metrics.csv,1490,9f2bbed69c312bb267697b3812427b515a9ba17b8e30282679f823ab79f7b217
05_2026-09-24_dynamic_prediction_auxiliary\analysis\validation_decision\report.md,335,a6731c57c934398de0bec8bb41f7ec69d625a32f7bc9c1c9446d36b4b764cd7c
05_2026-09-24_dynamic_prediction_auxiliary\config\risk_handover_v1.yaml,1283,33649b723a2d644c9033c385165c330dcc149f61749096f1c1f1d5faa82b4395
05_2026-09-24_dynamic_prediction_auxiliary\protocol\DYNAMIC_PREDICTION_AUXILIARY_V1.zh-CN.md,3217,b98a74f84d9df0ea25cec6b036b26087f670f0b23b3d01d590d8f966c115cb5f
05_2026-09-24_dynamic_prediction_auxiliary\README.md,1312,524eff3a1e7456f0c47d95aa0bc906c5c51e811fc791627786566c137be98682
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_0\fork_audit.json,1751,b5419b019377baf64e34bfe574a65e1eb822571669b631da888ea20751d2a713
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_0\result.json,3463,e227686881b3d972198d387678a3b3b60d1d78f1ffce7290261bd8b877891e04
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_0\training.csv,672290,c4c2f81f970075a8886d29f03abde34369ae3e176f48c578432914c494ab716f
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_0\validation_curve.csv,8254,6a8290f2b27d3f0785f954a13e3f1fa517451ff6c40bb79918918c0d3e3c5968
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_0\validation_details.csv,57500,52aada50e9c978932ce9f82f777c75d8ac91d8163c5981be0f52121db9e602a4
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_1\fork_audit.json,1751,8d672e3c3014659acc608f59801b2d2ba4e8cd5a68b4867acad552e7bac56745
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_1\result.json,3436,f2cc4c964bdded7d33d3bb34fdb68ed50776ffb54d116048e66d246ac87a37c5
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_1\training.csv,647246,78f1813c3f1f3ff673c80a61e630dbc6fb9a49eb03abf2522ae7a07d9b22c404
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_1\validation_curve.csv,8867,a486e9d5d41cb787a174a8ef0396bd20dd7245c88863b53f6245e36bc04ca44c
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_1\validation_details.csv,57052,5668711a2661d5907af94c257e0baf02f5dfad44be60ee5f27aa26299974634e
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_2\fork_audit.json,1751,d1c32b971158ff2ff13868bb337eeab52f9d961715cea9d7a146608cffd2d24f
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_2\result.json,3451,372490e37a913497211295590de654805443212024fd357271ac0da9aa25f1c8
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_2\training.csv,695936,f122d20cd26746c8e091dc9caa8acdb3eade6362fc53890d4e3e5924d5dcb42b
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_2\validation_curve.csv,9119,40b9878aee2aff60d4dbe242913a021cca281ece70b18e02af78d0c48e3e047a
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_2\validation_details.csv,55850,979a441076e226161d4b8c5e940693c87e0f0d9d2043e5aa275e946bba3eabec
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_0\fork_audit.json,1729,5e272d2d29f33f336f2d36d3132008b14ad7d9b6d9cb7e6b25ec90d342c1bbfb
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_0\result.json,3441,05706be124ca6d161f6d0322b975996679294ce2b6adda95604ad2eded88cca2
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_0\training.csv,643174,83c56d867a2d45ac71d092765a270cf7a21df6865e07cca5f35a8de20a1c4f22
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_0\validation_curve.csv,9001,5c45ba43e07a4ca330ae4e54499157f42d3f131bd15430b89c6e7c9322c68654
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_0\validation_details.csv,55458,40e098c8f0ede3583b8dd0007a18731fddc96c5a94182b647de62f07493fe904
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_1\fork_audit.json,1729,7f8a195d975837339b29cf3a1b33a996655f5f76ea4e0af04259cfc42c6a76fb
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_1\result.json,3426,9b464fa172d50cd161edaa222c04d17f9676b6e6b2781dff3a8809d8d83f8ff7
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_1\training.csv,678406,e5afa6f984bce66d53bdde7547d15ed230f853394e7ab58c0fe32d08962ce448
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_1\validation_curve.csv,8312,9cb09b20d2336a6bdf296d79bb94f0634b4390e606efbc02b118bd263b4153f4
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_1\validation_details.csv,56722,2b4ac19b3f51f7af10c92396798ea0cdedd6c86cebb08e817fef6409aba53219
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_2\fork_audit.json,1729,2c4317a2bafe0cb704e301171d6b76c73b54f582adf91cc6e1f33273e05cb96b
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_2\result.json,3430,1c1a55b72c9a4bd9d926aac3d155fd6c25afa07febf2b2b3d3578853e99dc251
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_2\training.csv,678472,a552d3bd49b586fea7e256b7fd21fbac8e59cfb43a116fcf07c3e16b929dd0a0
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_2\validation_curve.csv,8388,8086629bf2e83b4c87aafb22fc99644cd3a22cfd340e471e6aef7cd4b9937195
05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_2\validation_details.csv,56756,d222785997881d0c06fe0d1b7e3c6824e7b48db3c124a680ca665fe2966a3ba3
06_2026-09-25_dynamic_prediction_generalization\analysis\validation_decision\decision.json,595,c1a5e8617e271f476ad147998e01a2bfa8509ec0c65680b2a565e7d64095e269
06_2026-09-25_dynamic_prediction_generalization\analysis\validation_decision\per_seed_metrics.csv,671,9e94fc234b3f02e736d6c97023d5e169f85ff9bd5c0ff0bf72f273b567e92c0b
06_2026-09-25_dynamic_prediction_generalization\analysis\validation_decision\report.md,378,9d837928cc551ba7b7d3768655a50a288641cfd82aca2b17cf6f2a31cdfc265a
06_2026-09-25_dynamic_prediction_generalization\config\risk_handover_v1.yaml,1283,33649b723a2d644c9033c385165c330dcc149f61749096f1c1f1d5faa82b4395
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_0\effective_config.json,1849,b5e118fb5baca3a834275eea14d58342fe8fcc84adb525156a231052a8bbf373
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_0\foundation_evaluation.csv,252,62d5a957d2a78dda40184ee0bbf3eb99f2351ccf6a8b9018b9b537255560fb50
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_0\foundation_status.json,1909,66f7303c2ff6d1f255ae348073698821bc9b63632b1342fcfae80d9617c6f870
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_0\training.csv,72947,b4227e7248f0151e153b8ccf81474e6686afc1056726072386b722732d2ca5ef
